id,href,name,image,alias
133,/wiki/Phoenix_Force_(Earth-616),Phoenix Force,https://static.wikia.nocookie.net/marveldatabase/images/e/ee/Phoenix_Force_%28Earth-616%29_from_Avengers_Vol_8_32_001.jpg,
134,/wiki/Karla_Sofen_(Earth-616),Karla Sofen,https://static.wikia.nocookie.net/marveldatabase/images/f/fa/Karla_Sofen_%28Earth-616%29_from_Giant-Man_Vol_1_3_cover_001.jpg,Moonstone
135,/wiki/Bullseye_(Lester)_(Earth-616),Bullseye (Lester),https://static.wikia.nocookie.net/marveldatabase/images/8/86/Bullseye_Vol_1_1_Checchetto_Connecting_Variant_Textless.jpg,Bullseye
136,/wiki/Tabitha_Smith_(Earth-616),Tabitha Smith,https://static.wikia.nocookie.net/marveldatabase/images/c/c0/New_Mutants_Vol_4_4_Textless.jpg,Boom-Boom
137,/wiki/Warlock_(Technarch)_(Earth-616),Warlock (Technarch),https://static.wikia.nocookie.net/marveldatabase/images/b/bf/Warlock_%28Technarch%29_%28Earth-616%29_from_New_Mutants_Dead_Souls_Vol_1_3_001.jpg,
138,/wiki/Heather_Douglas_(Earth-616),Heather Douglas,https://static.wikia.nocookie.net/marveldatabase/images/9/9e/Heather_Douglas_%28Earth-616%29_and_Heather_Douglas_%28Earth-18897%29_from_Guardians_of_the_Galaxy_Vol_6_14_cover_001.jpg,Moondragon
139,/wiki/Alicia_Masters_(Earth-616),Alicia Masters,https://static.wikia.nocookie.net/marveldatabase/images/5/5c/Alicia_Masters_%28Earth-616%29_from_Fantastic_Four_Vol_6_1_001.jpg,
140,/wiki/William_Baker_(Earth-616),William Baker,https://static.wikia.nocookie.net/marveldatabase/images/0/06/Amazing_Spider-Man_Vol_1_615_Villain_Variant_Textless.jpg,Sandman
141,/wiki/Peter_Quill_(Earth-616),Peter Quill,https://static.wikia.nocookie.net/marveldatabase/images/d/d4/Peter_Quill_%28Earth-616%29_from_Guardians_of_the_Galaxy_Vol_6_13_cover_001.jpg,Star-Lord
142,/wiki/Lockjaw_(Earth-616),Lockjaw,https://static.wikia.nocookie.net/marveldatabase/images/5/51/Lockjaw_Vol_1_1_Textless.jpg,
143,/wiki/Benjamin_Reilly_(Earth-616),Benjamin Reilly,https://static.wikia.nocookie.net/marveldatabase/images/b/bb/Benjamin_Reilly_%28Earth-616%29_from_Amazing_Spider-Man_Vol_5_93_002.jpg,Chasm
144,/wiki/Jessica_Jones_(Earth-616),Jessica Jones,https://static.wikia.nocookie.net/marveldatabase/images/e/ec/Jessica_Jones_Vol_2_4_Textless.jpg,
145,/wiki/Walter_Langkowski_(Earth-616),Walter Langkowski,https://static.wikia.nocookie.net/marveldatabase/images/4/45/Walter_Langkowski_%28Earth-616%29_from_Immortal_Hulk_Vol_1_50_002.jpg,Walter Samson
146,/wiki/Scott_Lang_(Earth-616),Scott Lang,https://static.wikia.nocookie.net/marveldatabase/images/7/7c/Astonishing_Ant-Man_Vol_1_10_Mighty_Men_of_Marvel_Cancelled_Variant_Textless.jpg,Ant-Man
147,/wiki/Karnak_Mander-Azur_(Earth-616),Karnak Mander-Azur,https://static.wikia.nocookie.net/marveldatabase/images/8/87/Secret_Warriors_Vol_2_5_Textless.jpg,
148,/wiki/Aleksei_Sytsevich_(Earth-616),Aleksei Sytsevich,https://static.wikia.nocookie.net/marveldatabase/images/0/04/Aleksei_Sytsevich_%28Earth-616%29_from_Uncanny_Spider-Man_Vol_1_2_001.jpg,Rhino
149,/wiki/Daniel_Ketch_(Earth-616),Daniel Ketch,https://static.wikia.nocookie.net/marveldatabase/images/b/b3/Daniel_Ketch_%28Earth-616%29_from_Ghost_Rider_Vol_10_13_cover.jpeg,Ghost Rider
150,/wiki/Eugene_Judd_(Earth-616),Eugene Judd,https://static.wikia.nocookie.net/marveldatabase/images/5/57/Eugene_Judd_%28Earth-616%29_from_Gamma_Flight_Vol_1_1_cover_001.jpg,Puck
151,/wiki/Eric_Brooks_(Earth-616),Eric Brooks,https://static.wikia.nocookie.net/marveldatabase/images/e/e4/Avengers_Vol_8_42_Black_History_Month_Variant_Textless.jpg,Blade
152,/wiki/Groot_(Earth-616),Groot,https://static.wikia.nocookie.net/marveldatabase/images/4/4f/Groot_%28Earth-616%29_from_Guardians_of_the_Galaxy_Vol_7_2.jpg,Grootfall
153,/wiki/Leonard_Samson_(Earth-616),Leonard Samson,https://static.wikia.nocookie.net/marveldatabase/images/8/8d/Leonard_Samson_%28Earth-616%29_from_Immortal_Hulk_Vol_1_46_cover_001.jpg,Doc Sasquatch
154,/wiki/Gorgon_Petragon_(Earth-616),Gorgon Petragon,https://static.wikia.nocookie.net/marveldatabase/images/8/81/Gorgon_Petragon_%28Earth-616%29_from_Inhumans_Judgment_Day_Vol_1_1_001.jpg,
155,/wiki/Gwendolyne_Stacy_(Earth-616),Gwendolyne Stacy,https://static.wikia.nocookie.net/marveldatabase/images/e/e7/Symbiote_Spider-Man_Vol_1_1_Artgerm_Virgin_Variant.jpg,
156,/wiki/Virginia_Potts_(Earth-616),Virginia Potts,https://static.wikia.nocookie.net/marveldatabase/images/4/42/2020_Rescue_Vol_1_1_Textless.jpg,Rescue
157,/wiki/Nathaniel_Essex_(Earth-616),Nathaniel Essex,https://static.wikia.nocookie.net/marveldatabase/images/b/b4/Hellions_Vol_1_5_Unknown_Comic_Books_Exclusive_Virgin_Variant.jpg,Mister Sinister
158,/wiki/Elizabeth_Allan_(Earth-616),Elizabeth Allan,https://static.wikia.nocookie.net/marveldatabase/images/c/c0/Cult_of_Carnage_Misery_Vol_1_1_Virgin_Variant.jpg,Misery
159,/wiki/Monet_St._Croix_(Earth-616),Monet St. Croix,https://static.wikia.nocookie.net/marveldatabase/images/9/96/Monet_St._Croix_%28Earth-616%29_from_Giant-Size_X-Men_Storm_Vol_1_1_002.jpg,M / Penance
160,/wiki/Lockheed_(Earth-616),Lockheed,https://static.wikia.nocookie.net/marveldatabase/images/e/ed/S.W.O.R.D._Vol_1_3_Textless.jpg,Lockheed
161,/wiki/Hope_Summers_(Earth-616),Hope Summers,https://static.wikia.nocookie.net/marveldatabase/images/b/b3/Hope_Summers_%28Earth-616%29_from_Immortal_X-Men_Vol_1_2_001.jpg,
162,/wiki/Vance_Astrovik_(Earth-616),Vance Astrovik,https://static.wikia.nocookie.net/marveldatabase/images/e/e9/Vance_Astrovik_%28Earth-616%29_from_New_Warriors_Vol_5_12_001.jpg,Justice
163,/wiki/Robert_Baldwin_(Earth-616),Robert Baldwin,https://static.wikia.nocookie.net/marveldatabase/images/8/81/Robert_Baldwin_%28Earth-616%29_from_New_Warriors_Vol_5_10.jpg,Speedball
164,/wiki/Harold_Osborn_(Earth-616),Harold Osborn,https://static.wikia.nocookie.net/marveldatabase/images/4/48/Amazing_Spider-Man_Vol_5_76_Marvel_Masterpieces_Variant_Textless.jpg,Green Goblin
165,/wiki/Adrian_Toomes_(Earth-616),Adrian Toomes,https://static.wikia.nocookie.net/marveldatabase/images/3/39/Adrian_Toomes_%28Earth-616%29_from_Uncanny_Spider-Man_Vol_1_3_001.jpg,Director Vulture
166,/wiki/Blaine_Colt_(Earth-616),Blaine Colt,https://static.wikia.nocookie.net/marveldatabase/images/6/6d/Blaine_Colt_%28Earth-616%29_from_the_cover_to_Kid_Colt_One-Shot_Vol_1_1.jpg,Kid Colt
167,/wiki/Chili_Storm_(Earth-616),Chili Storm,https://static.wikia.nocookie.net/marveldatabase/images/2/22/Chili_Storm_%28Earth-616%29_from_Models%2C_Inc._Vol_1_2_001.jpg,
168,/wiki/Theodore_Sallis_(Earth-616),Theodore Sallis,https://static.wikia.nocookie.net/marveldatabase/images/3/3d/Man-Thing_Vol_5_2_Deodato_Variant_Textless.jpg,Man-Thing
169,/wiki/James_Madrox_(Earth-616),James Madrox,https://static.wikia.nocookie.net/marveldatabase/images/7/71/X-Factor_Vol_3_47_70th_Frame_Variant_Textless.jpg,Multiple Man
170,/wiki/Anthony_Masters_(Earth-616),Anthony Masters,https://static.wikia.nocookie.net/marveldatabase/images/0/08/Taskmaster_Vol_2_1_Solicit.jpg,Taskmaster
171,/wiki/Santo_Vaccarro_(Earth-616),Santo Vaccarro,https://static.wikia.nocookie.net/marveldatabase/images/c/ca/Young_X-Men_Vol_1_7_Textless.jpg,Rockslide
172,/wiki/Valeria_Richards_(Earth-616),Valeria Richards,https://static.wikia.nocookie.net/marveldatabase/images/9/96/Valeria_Richards_%28Earth-616%29_from_Fantastic_Four_Vol_6_26_001.jpg,Brainstorm
173,/wiki/Amadeus_Cho_(Earth-616),Amadeus Cho,https://static.wikia.nocookie.net/marveldatabase/images/5/5b/Amadeus_Cho_%28Earth-616%29_from_Champions_Vol_2_22_cover_001.jpg,Brawn
174,/wiki/Daimon_Hellstrom_(Earth-616),Daimon Hellstrom,https://static.wikia.nocookie.net/marveldatabase/images/a/a0/Daimon_Hellstrom_%28Earth-616%29_from_Avengers_Vol_8_22_001.jpg,Hellstorm
175,/wiki/Akihiro_(Earth-616),Akihiro,https://static.wikia.nocookie.net/marveldatabase/images/c/cd/Akihiro_%28Earth-616%29_from_Marauders_Vol_2_9_cover_001.jpg,Fang
176,/wiki/Wendell_Vaughn_(Earth-616),Wendell Vaughn,https://static.wikia.nocookie.net/marveldatabase/images/d/d0/Annihilation_Nova_Vol_1_3_Textless.jpg,Quasar
177,/wiki/Hedy_Wolfe_(Earth-616),Hedy Wolfe,https://static.wikia.nocookie.net/marveldatabase/images/3/36/Hedy_Wolfe_%28Earth-616%29_from_Iron_Man_Hellcat_Annual_Vol_1_1_001.jpg,
178,/wiki/Moira_MacTaggert_(Earth-TRN748),Moira MacTaggert,https://static.wikia.nocookie.net/marveldatabase/images/4/43/Moira_MacTaggert_%28Earth-TRN748%29_from_X-Men_Unlimited_Infinity_Comic_Vol_1_110_002.jpg,Moira X
179,/wiki/Megan_Gwynn_(Earth-616),Megan Gwynn,https://static.wikia.nocookie.net/marveldatabase/images/0/0a/Megan_Gwynn_%28Earth-616%29_from_Legion_of_X_Vol_1_8_001.jpg,Pixie
180,/wiki/Carl_Creel_(Earth-616),Carl Creel,https://static.wikia.nocookie.net/marveldatabase/images/0/08/Carl_Creel_%28Earth-616%29_from_Gamma_Flight_Vol_1_1_cover_001.jpg,Absorbing Man
181,/wiki/Julio_Richter_(Earth-616),Julio Richter,https://static.wikia.nocookie.net/marveldatabase/images/a/a0/Julio_Richter_%28Earth-616%29_from_Excalibur_Vol_4_16_001.jpg,Rictor
182,/wiki/Guido_Carosella_(Earth-616),Guido Carosella,https://static.wikia.nocookie.net/marveldatabase/images/4/4c/Guido_Carosella_%28Earth-616%29_from_Secret_X-Men_Vol_1_1_002.jpg,Strong Guy
183,/wiki/Heimdall_(Earth-616),Heimdall,https://static.wikia.nocookie.net/marveldatabase/images/5/51/Heimdall_%28Earth-616%29_from_Mighty_Thor_Vol_3_2_001.jpg,
184,/wiki/Adam_Warlock_(Earth-616),Adam Warlock,https://static.wikia.nocookie.net/marveldatabase/images/f/f0/Adam_Warlock_%28Earth-616%29_from_Infinity_Wars_Infinity_Vol_1_1_001.jpg,
185,/wiki/Clea_(Earth-616),Clea,https://static.wikia.nocookie.net/marveldatabase/images/d/d0/Doctor_Strange_Vol_6_4_Clea_Virgin_Variant.jpg,
186,/wiki/Samuel_Alexander_(Earth-616),Samuel Alexander,https://static.wikia.nocookie.net/marveldatabase/images/c/ce/Nova_Vol_5_10_Textless.jpg,Nova
187,/wiki/Melissa_Gold_(Earth-616),Melissa Gold,https://static.wikia.nocookie.net/marveldatabase/images/5/5e/New_Avengers_Vol_4_13_Textless.jpg,Songbird
188,/wiki/Katherine_Bishop_(Earth-616),Katherine Bishop,https://static.wikia.nocookie.net/marveldatabase/images/d/df/Katherine_Bishop_%28Earth-616%29_from_Hawkeye_Kate_Bishop_Vol_1_1_cover.jpg,Hawkeye
189,/wiki/Loki_Laufeyson_(Ikol)_(Earth-616),Loki Laufeyson (Ikol),https://static.wikia.nocookie.net/marveldatabase/images/5/5b/Loki_Vol_3_1_Textless.jpg,
190,/wiki/Amora_(Earth-616),Amora,https://static.wikia.nocookie.net/marveldatabase/images/c/ca/Totally_Awesome_Hulk_Vol_1_5_Textless.jpg,Enchantress
191,/wiki/En_Sabah_Nur_(Earth-616),En Sabah Nur,https://static.wikia.nocookie.net/marveldatabase/images/1/1e/X-Men_Vol_5_13_Asrar_Variant_Textless.jpg,
192,/wiki/Xu%C3%A2n_Cao_M%E1%BA%A1nh_(Earth-616),Xuân Cao Mạnh,https://static.wikia.nocookie.net/marveldatabase/images/b/b5/Marvel%27s_Voices_Pride_Vol_1_1_Souza_Variant_Textless.jpg,Karma
193,/wiki/Theresa_Cassidy_(Earth-616),Theresa Cassidy,https://static.wikia.nocookie.net/marveldatabase/images/7/75/Theresa_Cassidy_%28Earth-616%29_from_X-Factor_Vol_4_6_001.jpg,Siryn
194,/wiki/Abner_Jenkins_(Earth-616),Abner Jenkins,https://static.wikia.nocookie.net/marveldatabase/images/b/b2/Abner_Jenkins_%28Earth-616%29_from_Thunderbolts_Vol_3_4_001.png,MACH-X
195,/wiki/Triton_(Earth-616),Triton,https://static.wikia.nocookie.net/marveldatabase/images/d/dc/Triton_%28Earth-616%29_from_Civil_War_II_Vol_1_1_001.jpg,Triton
196,/wiki/Sebastian_Shaw_(Earth-616),Sebastian Shaw,https://static.wikia.nocookie.net/marveldatabase/images/e/ec/Immortal_X-Men_Vol_1_6_Textless.jpg,Black King
197,/wiki/Tyrone_Johnson_(Earth-616),Tyrone Johnson,https://static.wikia.nocookie.net/marveldatabase/images/7/7a/Runaways_Vol_2_9_Textless.jpg,Cloak
198,/wiki/Gabriel_Jones_(Earth-616),Gabriel Jones,https://static.wikia.nocookie.net/marveldatabase/images/f/f3/Gabriel_Jones_%28Earth-616%29_from_Secret_Warriors_Vol_1_4_003.jpg,Gabe Jones
199,/wiki/Vlad_Dracula_(Earth-616),Vlad Dracula,https://static.wikia.nocookie.net/marveldatabase/images/c/cd/X-Men_Vol_3_3_Textless.jpg,
200,/wiki/Namorita_Prentiss_(Earth-616),Namorita Prentiss,https://static.wikia.nocookie.net/marveldatabase/images/d/d5/Namorita_Prentiss_%28Earth-616%29_from_1994_Marvel_Masterpieces_%28Trading_Cards%29_0001.jpg,
201,/wiki/Victor_Borkowski_(Earth-616),Victor Borkowski,https://static.wikia.nocookie.net/marveldatabase/images/1/12/Victor_Borkowski_%28Earth-616%29_from_New_Mutants_Vol_4_21_001.jpg,Anole
202,/wiki/Maxwell_Dillon_(Earth-616),Maxwell Dillon,https://static.wikia.nocookie.net/marveldatabase/images/6/6f/Maxwell_Dillon_%28Earth-616%29_from_Joe_Fixit_Vol_1_5.jpg,Electro
203,/wiki/Curtis_Connors_(Earth-616),Curtis Connors,https://static.wikia.nocookie.net/marveldatabase/images/7/7a/Curtis_Connors_%28Earth-616%29_from_Amazing_Spider-Man_Vol_5_25_002.jpg,
204,/wiki/Douglas_Ramsey_(Earth-616),Douglas Ramsey,https://static.wikia.nocookie.net/marveldatabase/images/6/69/Douglas_Ramsey_%28Earth-616%29_from_Inferno_Vol_2_4_001.jpg,Cypher
205,/wiki/Ares_(Earth-616),Ares,https://static.wikia.nocookie.net/marveldatabase/images/a/a0/Ares_%28Earth-616%29_from_Punisher_Vol_13_2_001.jpg,The General
206,/wiki/Helmut_Zemo_(Earth-616),Helmut Zemo,https://static.wikia.nocookie.net/marveldatabase/images/a/a7/Secret_Empire_Vol_1_4_Villain_Variant_Textless.jpg,Baron Zemo
207,/wiki/Jeanne-Marie_Beaubier_(Earth-616),Jeanne-Marie Beaubier,https://static.wikia.nocookie.net/marveldatabase/images/1/10/Jeanne-Marie_Beaubier_%28Earth-616%29_from_Marauders_Annual_Vol_1_1_001.jpg,Aurora
208,/wiki/Frederick_Dukes_(Earth-616),Frederick Dukes,https://static.wikia.nocookie.net/marveldatabase/images/e/e9/Frederick_Dukes_%28Earth-616%29_from_Excalibur_Vol_4_16_001.jpg,Blob
209,/wiki/Meggan_Puceanu_(Earth-616),Meggan Puceanu,https://static.wikia.nocookie.net/marveldatabase/images/7/75/Meggan_Puceanu_%28Earth-616%29_from_Excalibur_Vol_4_16_001.jpg,Gloriana
210,/wiki/Robert_Reynolds_(Earth-616),Robert Reynolds,https://static.wikia.nocookie.net/marveldatabase/images/6/60/Sentry_Vol_3_1_Textless.jpg,Sentry
211,/wiki/Tandy_Bowen_(Earth-616),Tandy Bowen,https://static.wikia.nocookie.net/marveldatabase/images/5/59/Cloak_and_Dagger_Vol_5_1_Textless.jpg,Dagger
212,/wiki/Jericho_Drumm_(Earth-616),Jericho Drumm,https://static.wikia.nocookie.net/marveldatabase/images/e/eb/Jericho_Drumm_%28Earth-616%29_from_Uncanny_Avengers_Vol_2_5_001.jpg,Doctor Voodoo
213,/wiki/Sersi_(Earth-616),Sersi,https://static.wikia.nocookie.net/marveldatabase/images/a/a7/Eternals_Vol_5_1_Campbell_Virgin_Variant.jpg,
214,/wiki/Sage_(Earth-616),Sage,https://static.wikia.nocookie.net/marveldatabase/images/3/3f/Sage_%28Earth-616%29_from_X-Force_Vol_6_27_002.jpg,Sage
215,/wiki/Kevin_Plunder_(Earth-616),Kevin Plunder,https://static.wikia.nocookie.net/marveldatabase/images/0/05/Kevin_Plunder_%28Earth-616%29_from_Avengers_Vol_8_50_004.jpg,Ka-Zar
216,/wiki/Mar-Vell_(Earth-616),Mar-Vell,https://static.wikia.nocookie.net/marveldatabase/images/8/80/Secret_Avengers_Vol_1_27_Textless.jpg,Captain Marvel
217,/wiki/Amara_Aquilla_(Earth-616),Amara Aquilla,https://static.wikia.nocookie.net/marveldatabase/images/a/ad/Avengers_Vol_1_685_New_Mutants_Variant_Textless.jpg,Magma
218,/wiki/Heather_McNeil_(Earth-616),Heather McNeil,https://static.wikia.nocookie.net/marveldatabase/images/3/3a/Heather_McNeil_%28Earth-616%29_from_Alpha_Flight_Vol_5_3_Homage_Variant_cover.jpg,Nemesis
219,/wiki/Benjamin_Parker_(Earth-616),Benjamin Parker,https://static.wikia.nocookie.net/marveldatabase/images/e/e4/Benjamin_Parker_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Book_of_the_Dead_2004_Vol_1_1_0001.png,
220,/wiki/Julia_Carpenter_(Earth-616),Julia Carpenter,https://static.wikia.nocookie.net/marveldatabase/images/7/74/Julia_Carpenter_%28Earth-616%29_from_Prowler_Vol_2_2_001.jpg,Madame Web
221,/wiki/Jonothon_Starsmore_(Earth-616),Jonothon Starsmore,https://static.wikia.nocookie.net/marveldatabase/images/9/9a/Jonothon_Starsmore_%28Earth-616%29_from_New_Mutants_Vol_4_1_Young_Guns_Variant_cover.jpg,Chamber
222,/wiki/Quintavius_Quire_(Earth-616),Quintavius Quire,https://static.wikia.nocookie.net/marveldatabase/images/b/b2/Quintavius_Quire_%28Earth-616%29_from_X-Force_Vol_6_17_001.jpg,Kid Omega
223,/wiki/Cletus_Kasady_(Earth-616),Cletus Kasady,https://static.wikia.nocookie.net/marveldatabase/images/4/44/Carnage_Vol_3_12_Textless.jpg,Carnage
224,/wiki/Death_(Earth-616),Death,https://static.wikia.nocookie.net/marveldatabase/images/9/9c/Death_%28Earth-616%29_from_Thanos_Vol_2_4_001.jpg,
225,/wiki/Sergei_Kravinoff_(Earth-616),Sergei Kravinoff,https://static.wikia.nocookie.net/marveldatabase/images/d/d7/Sergei_Kravinoff_%28Earth-616%29_from_Sinister_War_Vol_1_3_Handbook_Variant_Cover.jpg,Kraven the Hunter
226,/wiki/Phoebe_Cuckoo_(Earth-616),Phoebe Cuckoo,https://static.wikia.nocookie.net/marveldatabase/images/d/df/Phoebe_Cuckoo_%28Earth-616%29_from_X-23_Vol_4_5_001.jpg,
227,/wiki/Nathaniel_Richards_(Kang)_(Earth-6311),Nathaniel Richards (Kang),https://static.wikia.nocookie.net/marveldatabase/images/5/5f/Timeless_Vol_1_1_Textless.jpg,Kang the Conqueror
228,/wiki/Dirk_Garthwaite_(Earth-616),Dirk Garthwaite,https://static.wikia.nocookie.net/marveldatabase/images/9/9a/Dirk_Garthwaite_%28Earth-616%29_and_Stephen_Strange_%28Earth-616%29_from_Dr._Strange_Vol_1_1_001.jpeg,Wrecker
229,/wiki/Karen_Page_(Earth-616),Karen Page,https://static.wikia.nocookie.net/marveldatabase/images/b/b7/Karen_Page_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_A_to_Z_Vol_1_8_0001.png,
230,/wiki/Ultron_(Earth-616),Ultron,https://static.wikia.nocookie.net/marveldatabase/images/4/40/Victor_Shade_%28Earth-616%29_from_Avengers_Inc._Vol_1_1_001.jpg,Victor Shade
231,/wiki/Mortimer_Toynbee_(Earth-616),Mortimer Toynbee,https://static.wikia.nocookie.net/marveldatabase/images/a/a4/Mortimer_Toynbee_%28Earth-616%29_from_Powers_of_X_Vol_1_2_cover_001.jpg,Toad
232,/wiki/Irma_Cuckoo_(Earth-616),Irma Cuckoo,https://static.wikia.nocookie.net/marveldatabase/images/5/5e/Irma_Cuckoo_%28Earth-616%29_from_X-23_Vol_4_4_001.jpg,Mindee
233,/wiki/Michael_Morbius_(Earth-616),Michael Morbius,https://static.wikia.nocookie.net/marveldatabase/images/1/1a/Morbius_The_Living_Vampire_Vol_2_1_Textless.jpg,
234,/wiki/Celeste_Cuckoo_(Earth-616),Celeste Cuckoo,https://static.wikia.nocookie.net/marveldatabase/images/a/a3/Celeste_Cuckoo_%28Earth-616%29_from_X-23_Vol_4_5_001.jpg,
235,/wiki/Hisako_Ichiki_(Earth-616),Hisako Ichiki,https://static.wikia.nocookie.net/marveldatabase/images/e/e4/Hisako_Ichiki_%28Earth-616%29_from_Secret_X-Men_Vol_1_1_001.jpg,Armor
236,/wiki/Kallark_(Earth-616),Kallark,https://static.wikia.nocookie.net/marveldatabase/images/b/b9/Realm_of_Kings_Imperial_Guard_Vol_1_5_Textless.jpg,Gladiator
237,/wiki/John_Jonah_Jameson_III_(Earth-616),John Jonah Jameson III,https://static.wikia.nocookie.net/marveldatabase/images/2/2c/Ravencroft_Vol_1_1_Brown_Variant_Textless.jpg,Man-Wolf
238,/wiki/Michael_Twoyoungmen_(Earth-616),Michael Twoyoungmen,https://static.wikia.nocookie.net/marveldatabase/images/7/7c/Michael_Twoyoungmen_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Vol_2_13_001.JPG,Shaman
239,/wiki/Shiro_Yoshida_(Earth-616),Shiro Yoshida,https://static.wikia.nocookie.net/marveldatabase/images/d/d5/X-Men_Vol_6_4_New_Line-Up_Trading_Card_Variant_Textless.jpg,Sunfire
240,/wiki/Paige_Guthrie_(Earth-616),Paige Guthrie,https://static.wikia.nocookie.net/marveldatabase/images/1/16/Paige_Guthrie_%28Earth-616%29_from_Fallen_Angels_Vol_2_6_cover_001.jpg,Husk
241,/wiki/Matthew_Masters_(Earth-616),Matthew Masters,https://static.wikia.nocookie.net/marveldatabase/images/1/11/Marvel_Westerns_Strange_Westerns_Starring_the_Black_Rider_Vol_1_1_Textless.jpg,Black Rider
242,/wiki/Quentin_Beck_(Earth-616),Quentin Beck,https://static.wikia.nocookie.net/marveldatabase/images/8/89/Quentin_Beck_%28Earth-616%29_from_Amazing_Spider-Man_Vol_5_70_001.jpg,Mysterio
243,/wiki/Eros_(Earth-616),Eros,https://static.wikia.nocookie.net/marveldatabase/images/f/fe/Eros_%28Earth-616%29_from_A.X.E._Starfox_Vol_1_1_Wada_Variant.jpg,Starfox
244,/wiki/Gaveedra_Seven_(Mojoverse),Gaveedra Seven (Mojoverse),https://static.wikia.nocookie.net/marveldatabase/images/e/e2/Gaveedra_Seven_%28Mojoverse%29_from_Knights_of_X_Vol_1_1_001.jpg,Shatterstar
245,/wiki/Howard_Duckson_(Earth-791021),Howard Duckson,https://static.wikia.nocookie.net/marveldatabase/images/8/89/Howard_the_Duck_Vol_6_6_Quinones_Variant_Textless.jpg,Howard the Duck
246,/wiki/William_Kaplan_(Earth-616),William Kaplan,https://static.wikia.nocookie.net/marveldatabase/images/9/9e/William_Kaplan_%28Earth-616%29_from_Incoming_Vol_1_1_002.jpg,Wiccan
247,/wiki/Bentley_Wittman_(Earth-616),Bentley Wittman,https://static.wikia.nocookie.net/marveldatabase/images/9/99/Bentley_Wittman_%28Earth-616%29_from_Fantastic_Four_Vol_6_39_001.jpg,
248,/wiki/Redwing_(Earth-616),Redwing,https://static.wikia.nocookie.net/marveldatabase/images/c/cf/Redwing_%28Earth-616%29_from_Avengers_Vol_1_675_001.jpg,
249,/wiki/Zabu_(Earth-616),Zabu,https://static.wikia.nocookie.net/marveldatabase/images/1/10/Zabu_%28Earth-616%29_from_Empyre_Avengers_Vol_1_1_001.jpg,
250,/wiki/Kyle_Richmond_(Earth-616),Kyle Richmond,https://static.wikia.nocookie.net/marveldatabase/images/3/3e/Kyle_Richmond_%28Earth-616%29_from_Marvel_Legends_promotional_artwork_001.jpg,Nighthawk
251,/wiki/Doreen_Green_(Earth-616),Doreen Green,https://static.wikia.nocookie.net/marveldatabase/images/3/30/Unbeatable_Squirrel_Girl_Vol_2_7_Classic_Variant_Textless.jpg,Squirrel Girl
252,/wiki/Samuel_Sterns_(Earth-616),Samuel Sterns,https://static.wikia.nocookie.net/marveldatabase/images/3/31/Samuel_Sterns_%28Earth-616%29_from_Immortal_Hulk_Vol_1_50_001.jpg,
